Datetime,mean_ga,mean_gr,mean_intensity,sum_sub,cluster
2007-02-22,2.3431696801112656,0.0959346314325452,9.870792767732963,17789.0,1
2007-02-23,0.9121388888888889,0.1037111111111111,3.825416666666667,11289.0,0
2007-02-24,0.4964736111111111,0.0848625,2.0858333333333334,3925.0,2
2007-02-25,0.3484305555555556,0.07898333333333334,1.462222222222222,1989.0,2
2007-02-26,0.3947805555555556,0.07519444444444444,1.658888888888889,3161.0,2
2007-02-27,0.35979999999999995,0.07861388888888889,1.5245833333333334,2238.0,2
2007-02-28,0.36164861111111113,0.07873055555555555,1.5284722222222222,2313.0,2
2007-03-01,0.3594194444444444,0.07474166666666666,1.508888888888889,2296.0,2
2007-03-02,0.35811666666666664,0.0743111111111111,1.5068055555555557,2309.0,2
2007-03-03,0.5688347222222222,0.09374444444444444,2.401111111111111,4944.0,2
2007-03-04,1.4518749999999998,0.12200138888888888,6.158194444444444,19595.0,1
2007-03-05,1.8474527777777776,0.14302499999999999,7.840277777777778,27862.0,1
2007-03-06,0.865625,0.12926944444444444,3.6956944444444444,6440.0,2
2007-03-07,1.6494486111111113,0.11888888888888888,6.935,21350.0,1
2007-03-08,1.0917583333333334,0.13014166666666666,4.665138888888889,12220.0,0
2007-03-09,0.8837583333333334,0.08280416666666666,3.73125,10069.0,0
2007-03-10,1.7254944444444444,0.16911666666666667,7.341944444444445,20531.0,1
2007-03-11,2.417108333333333,0.12039861111111111,10.121527777777779,17730.0,1
2007-03-12,1.3546305555555556,0.0933486111111111,5.728472222222222,16597.0,1
2007-03-13,0.8959333333333334,0.08799861111111111,3.8056944444444443,10532.0,0
2007-03-14,1.2453916666666667,0.10939027777777777,5.2675,12572.0,0
2007-03-15,1.3088986111111112,0.11064305555555555,5.523194444444444,14299.0,0
2007-03-16,1.1819819444444446,0.09042222222222222,4.992361111111111,11080.0,0
2007-03-17,1.4083958333333333,0.08824166666666666,5.946111111111111,14842.0,0
2007-03-18,1.6465597222222221,0.1676736111111111,7.007916666666667,19789.0,1
2007-03-19,1.4948041666666667,0.10053055555555557,6.281944444444444,18452.0,1
2007-03-20,1.4487694444444446,0.11449305555555556,6.151249999999999,17837.0,1
2007-03-21,1.487563888888889,0.09918750000000001,6.237222222222223,18333.0,1
2007-03-22,1.010401388888889,0.07904583333333333,4.223055555555556,11551.0,0
2007-03-23,0.9090333333333334,0.08297777777777778,3.80375,10273.0,0
2007-03-24,2.0614097222222223,0.13265555555555555,8.703333333333333,25886.0,1
2007-03-25,2.318362751911049,0.16398332175121613,9.722307157748435,17588.0,1
2007-03-26,0.9833902777777779,0.11178194444444445,4.183055555555556,10528.0,0
2007-03-27,0.7674583333333334,0.10536527777777778,3.296527777777778,6716.0,2
2007-03-28,1.6207625,0.13647083333333335,6.854583333333333,23537.0,1
2007-03-29,1.1044486111111111,0.13798333333333332,4.676805555555556,12346.0,0
2007-03-30,0.9738847222222222,0.12578333333333333,4.189583333333333,9779.0,0
2007-03-31,2.4371597222222223,0.16076666666666667,10.264722222222222,28009.0,1
2007-04-01,1.9346888888888887,0.1406611111111111,8.149444444444445,29539.0,1
2007-04-02,1.3616513888888888,0.12106666666666667,5.71263888888889,19366.0,1
2007-04-03,1.1408472222222221,0.11719444444444443,4.84625,12309.0,0
2007-04-04,1.4249083333333332,0.11966527777777779,5.98625,18602.0,1
2007-04-05,1.2806097222222221,0.16981805555555557,5.491527777777778,15886.0,0
2007-04-06,1.111902777777778,0.09945416666666666,4.688611111111111,14632.0,0
2007-04-07,1.079113888888889,0.09634027777777777,4.564583333333333,10161.0,0
2007-04-08,1.1172333333333333,0.0943625,4.719861111111111,4030.0,2
2007-04-09,0.6950833333333333,0.1111875,2.974583333333333,6982.0,2
2007-04-10,0.5398361111111112,0.10343055555555555,2.347361111111111,3523.0,2
2007-04-11,0.6163069444444444,0.13364305555555556,2.61875,7533.0,2
2007-04-12,0.37340694444444444,0.10264722222222224,1.5979166666666667,2359.0,2
2007-04-13,0.3826541666666667,0.10530555555555554,1.6433333333333333,2546.0,2
2007-04-14,0.38490833333333335,0.1080625,1.6513888888888888,2586.0,2
2007-04-15,0.5042805555555555,0.11912777777777779,2.1865277777777776,3919.0,2
2007-04-16,0.6613819444444444,0.12921805555555557,2.8724999999999996,6913.0,2
2007-04-17,0.8498152777777778,0.15163472222222224,3.6908333333333334,8120.0,2
2007-04-18,0.6932263888888889,0.11473888888888888,2.9954166666666664,5364.0,2
2007-04-19,0.7143458333333332,0.10393055555555555,3.055833333333333,8086.0,2
2007-04-20,0.5712361111111112,0.10114305555555557,2.494861111111111,4928.0,2
2007-04-21,1.162261111111111,0.14767916666666667,5.035694444444444,18167.0,1
2007-04-22,1.5511902777777777,0.1855513888888889,6.688472222222222,17653.0,1
2007-04-23,0.7323375,0.09419444444444444,3.264166666666666,7913.0,2
2007-04-24,0.716736111111111,0.09393333333333334,3.1448611111111116,8332.0,2
2007-04-25,0.8778902777777778,0.11439999999999999,3.858055555555556,10281.0,0
2007-04-26,0.8857402777777778,0.11361527777777777,3.92375,10332.0,0
2007-04-27,0.7599527777777778,0.11245,3.3125,7073.0,2
2007-04-28,1.0827619047619048,0.1361904761904762,4.6380952380952385,18.0,2
2007-04-30,0.73059375,0.12451041666666668,3.239236111111111,2845.0,2
2007-05-01,1.1554569444444445,0.12611666666666668,5.073333333333333,13546.0,0
2007-05-02,0.6968652777777777,0.11117500000000001,3.1415277777777777,5251.0,2
2007-05-03,0.7571097222222223,0.10482083333333334,3.307638888888889,11467.0,0
2007-05-04,0.6931444444444445,0.12134722222222223,3.0780555555555553,6787.0,2
2007-05-05,1.0854527777777778,0.12090416666666667,4.736111111111111,16709.0,1
2007-05-06,1.4597944444444444,0.12662222222222222,6.409027777777778,14259.0,0
2007-05-07,1.1414333333333333,0.11730416666666667,4.980972222222222,15314.0,0
2007-05-08,1.2425638888888888,0.12611944444444445,5.356388888888889,15369.0,0
2007-05-09,1.1567611111111111,0.12741944444444445,5.056111111111111,18123.0,1
2007-05-10,0.4915861111111111,0.11688472222222222,2.2068055555555555,4741.0,2
2007-05-11,0.6799680555555555,0.09173333333333333,3.027638888888889,7888.0,2
2007-05-12,1.0010875000000001,0.14525833333333332,4.360555555555555,13730.0,0
2007-05-13,1.1352347222222223,0.15324305555555554,4.969166666666667,14984.0,0
2007-05-14,1.0192930555555555,0.2073277777777778,4.574166666666667,11110.0,0
2007-05-15,0.62805,0.07720972222222222,2.7333333333333334,5726.0,2
2007-05-16,1.1756555555555555,0.09437083333333333,5.071805555555556,17046.0,1
2007-05-17,0.8554277777777778,0.09110277777777777,3.720972222222222,10774.0,0
2007-05-18,1.1330069444444444,0.11892916666666667,4.876666666666666,15299.0,0
2007-05-19,0.9926680555555556,0.11656805555555556,4.319305555555555,12235.0,0
2007-05-20,1.3668944444444444,0.13023055555555557,5.941527777777777,14764.0,0
2007-05-21,0.7778208333333333,0.08144444444444444,3.338611111111111,9528.0,2
2007-05-22,0.7867027777777779,0.089525,3.3998611111111114,8881.0,2
2007-05-23,1.0173166666666666,0.11519305555555555,4.3975,12867.0,0
2007-05-24,0.8016583333333333,0.0941388888888889,3.462083333333333,9817.0,0
2007-05-25,1.1209861111111112,0.12124166666666666,4.863472222222222,15185.0,0
2007-05-26,1.0501722222222223,0.12100000000000001,4.562777777777778,13755.0,0
2007-05-27,1.4957,0.15270416666666667,6.5065277777777775,20344.0,1
2007-05-28,1.1371305555555555,0.10493055555555555,4.921944444444445,14613.0,0
2007-05-29,0.7370416666666666,0.07864166666666667,3.2072222222222218,6239.0,2
2007-05-30,1.1179625,0.10212361111111111,4.8284722222222225,16002.0,0
2007-05-31,0.6517708333333333,0.08999027777777778,2.7918055555555554,4964.0,2
2007-06-01,0.7261417651146629,0.09950104239054898,3.1356497567755386,8147.0,2
2007-06-02,1.0308069444444445,0.11535277777777778,4.474027777777778,12854.0,0
2007-06-03,1.4639069444444444,0.12670694444444444,6.352916666666667,20848.0,1
2007-06-04,0.6330680555555556,0.15499444444444446,2.8222222222222224,6954.0,2
2007-06-05,1.0131194444444445,0.17756388888888888,4.465138888888889,11959.0,0
2007-06-06,1.176954829742877,0.1605698401667825,5.108825573314802,15821.0,0
2007-06-07,0.6840291666666667,0.11967638888888889,2.9823611111111115,5643.0,2
2007-06-08,1.491698611111111,0.1595361111111111,6.448194444444444,25619.0,1
2007-06-09,0.7559300998573467,0.16166619115549216,3.2562054208273894,8038.0,2
2007-06-10,0.9311194444444444,0.1660361111111111,4.005694444444444,12109.0,0
2007-06-11,0.5518430555555556,0.13516250000000002,2.4179166666666667,5815.0,2
2007-06-12,0.6380319444444444,0.1502888888888889,2.8586111111111108,6255.0,2
2007-06-13,0.643938888888889,0.144625,2.8175,7030.0,2
2007-06-14,0.8743638888888889,0.1609,3.783333333333333,12523.0,0
2007-06-15,0.687225,0.1748347222222222,3.0662499999999997,10827.0,0
2007-06-16,1.4012236111111112,0.21358194444444445,5.975,18895.0,1
2007-06-17,1.3521458333333334,0.1665375,5.7693055555555555,17896.0,1
2007-06-18,0.47116250000000004,0.1255625,2.07875,4770.0,2
2007-06-19,0.5857858136300418,0.13072739916550763,2.560778859527121,5865.0,2
2007-06-20,0.7460319444444445,0.1578486111111111,3.3068055555555556,9455.0,2
2007-06-21,0.5603791666666667,0.15454583333333333,2.500833333333333,7043.0,2
2007-06-22,0.3932597222222222,0.14480972222222224,1.807361111111111,4433.0,2
2007-06-23,0.33164305555555557,0.13411111111111113,1.5356944444444445,3188.0,2
2007-06-24,0.49628888888888884,0.12455694444444444,2.207638888888889,4240.0,2
2007-06-25,0.7445847222222223,0.13699305555555558,3.25,10422.0,0
2007-06-26,0.6561861111111111,0.12668055555555555,2.877083333333333,7536.0,2
2007-06-27,1.0283513888888889,0.1437486111111111,4.429166666666666,16324.0,0
2007-06-28,0.8996097222222222,0.15100416666666666,3.8895833333333334,13909.0,0
2007-06-29,0.906322446143155,0.14328978457261987,3.9424600416956217,11827.0,0
2007-06-30,0.9273013888888889,0.1308013888888889,3.9715277777777778,12217.0,0
2007-07-01,0.7129611111111112,0.11975555555555556,3.080694444444444,6395.0,2
2007-07-02,0.67155,0.1228638888888889,2.9277777777777776,9744.0,0
2007-07-03,0.73605,0.1252347222222222,3.2306944444444445,8376.0,2
2007-07-04,0.6968125,0.1759263888888889,3.0954166666666665,10179.0,0
2007-07-05,0.7342291666666666,0.17133055555555557,3.2331944444444445,7665.0,2
2007-07-06,0.7427250000000001,0.1523263888888889,3.2686111111111114,10394.0,0
2007-07-07,0.943198611111111,0.14864166666666667,4.034861111111111,14221.0,0
2007-07-08,0.7563055555555555,0.13674999999999998,3.289305555555556,9933.0,0
2007-07-09,0.8195541666666666,0.1197375,3.51625,10903.0,0
2007-07-10,0.6307805555555556,0.12239166666666666,2.786111111111111,6925.0,2
2007-07-11,0.5016333333333333,0.10684444444444444,2.1994444444444445,6946.0,2
2007-07-12,0.7427652777777779,0.14520694444444446,3.2336111111111108,9998.0,0
2007-07-13,0.5516541666666667,0.14353749999999998,2.450833333333333,5060.0,2
2007-07-14,0.8945625,0.17947916666666666,3.8940277777777776,12347.0,0
2007-07-15,0.700018320610687,0.17800152671755723,3.0916030534351147,7079.0,2
2007-07-16,0.5928291666666666,0.16247222222222224,2.6605555555555553,5701.0,2
2007-07-17,0.49974444444444444,0.12228333333333333,2.27625,4877.0,2
2007-07-18,0.5257513888888888,0.10869027777777779,2.3868055555555556,6208.0,2
2007-07-19,0.47075416666666664,0.12986944444444445,2.1438888888888887,4901.0,2
2007-07-20,0.771126388888889,0.15494305555555554,3.451666666666666,9294.0,2
2007-07-21,0.7362833333333334,0.1639986111111111,3.291527777777778,8696.0,2
2007-07-22,0.9560625434329396,0.15166504517025714,4.226546212647672,14790.0,0
2007-07-23,0.6882069444444444,0.09984027777777779,3.075972222222222,6882.0,2
2007-07-24,0.5731138888888889,0.07834027777777777,2.550972222222222,7206.0,2
2007-07-25,0.32816666666666666,0.0751625,1.4793055555555554,2484.0,2
2007-07-26,0.6420138888888889,0.079925,2.8381944444444445,8954.0,2
2007-07-27,0.8350791666666666,0.08365,3.6233333333333335,9043.0,2
2007-07-28,1.1262930555555557,0.12411805555555555,4.941666666666666,17731.0,1
2007-07-29,0.2229972222222222,0.08234444444444444,1.0334722222222223,1288.0,2
2007-07-30,0.3241777777777778,0.08992499999999999,1.4672222222222224,2528.0,2
2007-07-31,0.5641194444444444,0.10124027777777778,2.5025,6852.0,2
2007-08-01,0.7472431289640592,0.10046229739252996,3.253417899929528,11395.0,0
2007-08-02,0.7079277777777778,0.1006625,3.087083333333333,7351.0,2
2007-08-03,0.7384472222222223,0.087075,3.2072222222222218,10097.0,0
2007-08-04,0.7951319444444445,0.09668472222222223,3.4523611111111108,8916.0,2
2007-08-05,0.5465958333333333,0.10503749999999999,2.4368055555555554,6816.0,2
2007-08-06,0.75675,0.10724583333333333,3.3170833333333336,9081.0,2
2007-08-07,1.0302638888888889,0.0910986111111111,4.425972222222222,11647.0,0
2007-08-08,0.7815847222222222,0.08270555555555556,3.3805555555555555,11826.0,0
2007-08-09,0.7442222222222222,0.07602361111111111,3.272361111111111,11343.0,0
2007-08-10,0.7138958333333333,0.08170555555555556,3.1297222222222225,11274.0,0
2007-08-11,0.7580902777777778,0.08039583333333333,3.2856944444444443,12429.0,0
2007-08-12,0.8624333333333334,0.08873333333333333,3.742777777777778,10861.0,0
2007-08-13,0.8007027777777778,0.09093055555555556,3.44875,11670.0,0
2007-08-14,0.6536041666666667,0.09167361111111111,2.8541666666666665,7892.0,2
2007-08-15,0.8276805555555555,0.11094722222222222,3.5420833333333337,10633.0,0
2007-08-16,0.6656222222222222,0.09134166666666667,2.843888888888889,8438.0,2
2007-08-17,0.7013138888888888,0.0884638888888889,2.9815277777777776,8013.0,2
2007-08-18,0.24163888888888888,0.08280555555555555,1.0788888888888888,1830.0,2
2007-08-19,0.9877041666666667,0.11112361111111112,4.2619444444444445,15926.0,0
2007-08-20,0.929751388888889,0.10825,3.9633333333333334,15380.0,0
2007-08-21,0.44621944444444445,0.10924166666666667,1.961111111111111,3334.0,2
2007-08-22,0.8401444444444445,0.10714444444444446,3.57125,12125.0,0
2007-08-23,0.7724388888888888,0.10969027777777779,3.330277777777778,8103.0,2
2007-08-24,1.1509478804725504,0.1825517720639333,4.938568450312718,15617.0,0
2007-08-25,0.7992222222222223,0.18926944444444443,3.55375,12018.0,0
2007-08-26,0.9131291666666667,0.2079083333333333,4.012638888888889,10844.0,0
2007-08-27,0.8414791666666667,0.20769722222222223,3.6912499999999997,9878.0,0
2007-08-28,0.6923638888888889,0.12577361111111113,2.996111111111111,8989.0,2
2007-08-29,0.5194388888888889,0.1218236111111111,2.279583333333333,6451.0,2
2007-08-30,0.8350402777777778,0.13267222222222222,3.6043055555555554,10623.0,0
2007-08-31,0.8887652777777777,0.1300388888888889,3.788472222222222,10604.0,0
2007-09-01,1.1815875,0.20128194444444444,5.065416666666667,12799.0,0
2007-09-02,1.1544916666666667,0.16083194444444446,5.017222222222222,14036.0,0
2007-09-03,0.7214736111111111,0.1308486111111111,3.1306944444444444,8459.0,2
2007-09-04,1.1006555555555555,0.12474027777777778,4.755972222222223,16250.0,0
2007-09-05,0.8587305555555554,0.10337777777777778,3.697638888888889,10849.0,0
2007-09-06,0.6260236111111112,0.11946250000000001,2.752222222222222,7349.0,2
2007-09-07,0.9281222222222223,0.12620694444444444,4.007222222222222,13571.0,0
2007-09-08,1.020661111111111,0.12939583333333335,4.391944444444444,14304.0,0
2007-09-09,1.1663208333333333,0.14524444444444443,5.054027777777778,15855.0,0
2007-09-10,0.7759555555555555,0.1232625,3.36375,7143.0,2
2007-09-11,0.6830361111111111,0.10539166666666668,2.9520833333333334,7285.0,2
2007-09-12,0.8942805555555555,0.1193013888888889,3.86,10972.0,0
2007-09-13,0.7960986111111111,0.11524861111111111,3.4644444444444447,7551.0,2
2007-09-14,0.7885208333333333,0.12717083333333334,3.444722222222222,7381.0,2
2007-09-15,0.7606333333333333,0.1281013888888889,3.278194444444445,7913.0,2
2007-09-16,1.1473777777777778,0.13357777777777777,4.96625,15492.0,0
2007-09-17,1.0147125,0.14049583333333332,4.413472222222222,13856.0,0
2007-09-18,0.8107777777777778,0.102175,3.5127777777777776,9342.0,2
2007-09-19,0.9018638888888889,0.1054125,3.8833333333333333,10680.0,0
2007-09-20,0.8718972222222222,0.09229722222222221,3.720972222222222,11541.0,0
2007-09-21,0.8602638888888888,0.10613472222222223,3.732638888888889,12191.0,0
2007-09-22,0.8167861111111111,0.12738333333333332,3.515138888888889,9943.0,0
2007-09-23,0.9847013888888889,0.16873194444444445,4.28,12142.0,0
2007-09-24,0.9406458333333333,0.13723888888888888,4.078749999999999,12819.0,0
2007-09-25,1.2252375,0.09033194444444445,5.206388888888889,12989.0,0
2007-09-26,1.267221140472879,0.11726564673157162,5.3770514603616135,16134.0,0
2007-09-27,0.9670833333333333,0.10465972222222222,4.0777777777777775,9033.0,2
2007-09-28,1.1670125,0.15466527777777778,4.994166666666667,14670.0,0
2007-09-29,1.5948069444444444,0.12647361111111113,6.7931944444444445,19732.0,1
2007-09-30,1.0529791666666666,0.11360277777777777,4.452500000000001,12212.0,0
2007-10-01,1.1950847222222223,0.10189861111111112,5.0737499999999995,14089.0,0
2007-10-02,1.526988888888889,0.11238055555555555,6.474027777777778,21345.0,1
2007-10-03,0.8892041666666667,0.10954027777777778,3.8,9695.0,2
2007-10-04,1.0544847222222222,0.09614444444444445,4.454583333333334,12554.0,0
2007-10-05,0.9681194444444445,0.10460833333333333,4.089722222222222,9776.0,0
2007-10-06,1.2196111111111112,0.1293,5.167638888888889,14853.0,0
2007-10-07,1.4625791666666668,0.10637361111111111,6.207916666666667,21639.0,1
2007-10-08,0.7605847222222222,0.08465,3.2311111111111113,5502.0,2
2007-10-09,1.172123611111111,0.1109736111111111,4.9823611111111115,13471.0,0
2007-10-10,0.8103972222222222,0.09218888888888889,3.4886111111111116,7325.0,2
2007-10-11,1.2030874999999999,0.106325,5.1090277777777775,10850.0,0
2007-10-12,1.3295166666666667,0.09582222222222223,5.667083333333333,17707.0,1
2007-10-13,1.3380055555555557,0.08694722222222222,5.700694444444444,13231.0,0
2007-10-14,1.431425,0.1042013888888889,6.078749999999999,17550.0,1
2007-10-15,0.8793958333333333,0.08207083333333333,3.7219444444444445,9054.0,2
2007-10-16,1.3641958333333333,0.1287597222222222,5.823194444444444,17747.0,1
2007-10-17,1.0950902777777778,0.09472222222222222,4.6369444444444445,10486.0,0
2007-10-18,1.054534722222222,0.08506944444444445,4.43375,11343.0,0
2007-10-19,1.4483666666666668,0.08435972222222222,6.103194444444445,16071.0,0
2007-10-20,1.1529486111111111,0.09690555555555556,4.814722222222222,15884.0,0
2007-10-21,1.3485694444444445,0.10696388888888889,5.701666666666666,15382.0,0
2007-10-22,1.1478444444444444,0.08084027777777777,4.805833333333333,13326.0,0
2007-10-23,1.3592823365785813,0.08865368567454798,5.712100139082058,16933.0,1
2007-10-24,1.2955805555555555,0.10193194444444445,5.473194444444444,13938.0,0
2007-10-25,1.2874430555555554,0.09180555555555554,5.413611111111111,11296.0,0
2007-10-26,0.9983111111111111,0.07616388888888889,4.365833333333334,6114.0,2
2007-10-27,1.2400611111111113,0.07582361111111112,5.309166666666666,15179.0,0
2007-10-28,0.3556652777777778,0.06409583333333334,1.485277777777778,2048.0,2
2007-10-29,0.37876944444444444,0.06041527777777778,1.5744444444444443,3018.0,2
2007-10-30,0.5632,0.06238888888888889,2.3513888888888888,6191.0,2
2007-10-31,0.8911180555555556,0.07444444444444445,3.7423611111111112,13615.0,0
2007-11-01,0.3445944444444444,0.05905972222222223,1.4359722222222224,2284.0,2
2007-11-02,1.002501388888889,0.06483472222222222,4.202638888888889,15706.0,0
2007-11-03,0.3420486111111111,0.06119722222222222,1.4343055555555557,2218.0,2
2007-11-04,1.0317263888888888,0.09639027777777777,4.384027777777778,11455.0,0
2007-11-05,1.0420777777777779,0.09121527777777777,4.39625,8245.0,2
2007-11-06,1.4460958333333334,0.13925416666666668,6.149861111111111,17310.0,1
2007-11-07,1.2810819444444446,0.1343888888888889,5.481111111111111,11717.0,0
2007-11-08,1.0424027777777778,0.09354027777777778,4.435,8529.0,2
2007-11-09,1.5077958333333334,0.07864027777777778,6.367222222222222,19948.0,1
2007-11-10,1.813611111111111,0.1650361111111111,7.706944444444445,17768.0,1
2007-11-11,1.3105027777777778,0.12889583333333335,5.540555555555556,9789.0,0
2007-11-12,1.4973236111111112,0.09546388888888888,6.271944444444444,18464.0,1
2007-11-13,1.537776388888889,0.09788333333333334,6.4534722222222225,16987.0,1
2007-11-14,1.4222180555555555,0.0983263888888889,5.9406944444444445,17695.0,1
2007-11-15,1.0361027777777778,0.09240694444444444,4.396388888888889,9680.0,2
2007-11-16,1.6039958333333333,0.08609583333333333,6.718055555555556,20215.0,1
2007-11-17,1.8125652777777779,0.1166875,7.598888888888888,19777.0,1
2007-11-18,1.5165680555555556,0.11233472222222222,6.3476388888888895,14364.0,0
2007-11-19,1.1969819444444445,0.07779861111111111,5.00625,12092.0,0
2007-11-20,1.4554555555555557,0.08668888888888888,6.090416666666667,15995.0,0
2007-11-21,1.217398193189715,0.09136900625434329,5.114940931202224,11143.0,0
2007-11-22,1.3419291666666666,0.09938055555555556,5.65625,12165.0,0
2007-11-23,1.7518180555555556,0.09646666666666667,7.340694444444445,22034.0,1
2007-11-24,1.3187875,0.10452222222222222,5.512638888888889,19155.0,1
2007-11-25,0.9691652777777777,0.08526111111111111,4.086666666666667,9513.0,2
2007-11-26,1.0900805555555555,0.08128472222222222,4.601388888888889,10302.0,0
2007-11-27,1.9451472222222224,0.09721805555555556,8.15625,27194.0,1
2007-11-28,1.1423194444444444,0.08016805555555556,4.775555555555556,9761.0,0
2007-11-29,1.194739402362752,0.08249478804725503,5.018485059068798,11132.0,0
2007-11-30,1.6192555555555557,0.10227777777777777,6.757222222222222,21542.0,1
2007-12-01,2.1770430555555556,0.20061944444444443,9.191527777777777,27556.0,1
2007-12-02,2.045963888888889,0.22575138888888888,8.618611111111111,19641.0,1
2007-12-03,1.2236527777777777,0.09160694444444444,5.165555555555556,11868.0,0
2007-12-04,1.4358583333333332,0.10070555555555555,6.045138888888889,15401.0,0
2007-12-05,1.4952222222222222,0.1238875,6.348194444444444,14636.0,0
